district_name_norm,state_ut_norm,specialty_canonical,demand_score,pop_weighted_demand,driving_needs,n_facilities,n_public,supply_capacity,coverage,unmet_demand,k_specialty,served_share,is_thin_specialty,score_basis,priority_tier,specialty_absent,unmet_intensity
Virudhunagar,Tamil Nadu,urogynecology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Surat,Gujarat,oculoplasty_orbit,null,null,,7,0,20.0,null,null,null,null,null,null,null,false,null
Jaipur,Rajasthan,prosthodontics,null,null,,30,0,85.0,null,null,null,null,null,null,null,false,null
Bareilly,Uttar Pradesh,ophthalmology,null,null,,17,0,47.0,null,null,null,null,null,null,null,false,null
Coimbatore,Tamil Nadu,orthopedic_surgery,null,null,,35,1,103.0,null,null,null,null,null,null,null,false,null
Surat,Gujarat,orthopedic_surgery,null,null,,44,1,124.0,null,null,null,null,null,null,null,false,null
South East,NCT of Delhi,family_medicine,null,null,,34,0,86.0,null,null,null,null,null,null,null,false,null
Haora,West Bengal,anesthesiology,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Amritsar,Punjab,physical_medicine_rehab,null,null,,11,0,32.0,null,null,null,null,null,null,null,false,null
Ahmadabad,Gujarat,anesthesiology,null,null,,30,2,85.0,null,null,null,null,null,null,null,false,null
Khordha,Odisha,radiology,null,null,,20,1,56.0,null,null,null,null,null,null,null,false,null
Hyderabad,Telangana,pulmonology,null,null,,66,4,195.0,null,null,null,null,null,null,null,false,null
Ahmadabad,Gujarat,urogynecology,null,null,,7,0,20.0,null,null,null,null,null,null,null,false,null
Sivaganga,Tamil Nadu,oral_maxillofacial_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chennai,Tamil Nadu,oral_medicine_pathology,null,null,,11,0,33.0,null,null,null,null,null,null,null,false,null
Chennai,Tamil Nadu,anesthesiology,null,null,,54,4,162.0,null,null,null,null,null,null,null,false,null
Pali,Rajasthan,plastic_reconstructive_surgery,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Durg,Chhattisgarh,physical_medicine_rehab,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Kolkata,West Bengal,general_dentistry,null,null,,85,6,231.0,null,null,null,null,null,null,null,false,null
Mumbai,Maharashtra,neuro_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kachchh,Gujarat,urology,null,null,,6,0,17.0,null,null,null,null,null,null,null,false,null
Coimbatore,Tamil Nadu,colorectal_surgery,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Mathura,Uttar Pradesh,otolaryngology,null,null,,6,0,17.0,null,null,null,null,null,null,null,false,null
Darjiling,West Bengal,anesthesiology,null,null,,8,1,23.0,null,null,null,null,null,null,null,false,null
Coimbatore,Tamil Nadu,pediatric_dentistry,null,null,,14,0,38.0,null,null,null,null,null,null,null,false,null
Kanpur Nagar,Uttar Pradesh,medical_genetics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Thrissur,Kerala,general_surgery,null,null,,16,2,48.0,null,null,null,null,null,null,null,false,null
Kasaragod,Kerala,general_surgery,null,null,,5,1,15.0,null,null,null,null,null,null,null,false,null
Bharuch,Gujarat,ophthalmology,null,null,,9,0,26.0,null,null,null,null,null,null,null,false,null
Haora,West Bengal,neurology,null,null,,5,0,15.0,null,null,null,null,null,null,null,false,null
South West,NCT of Delhi,general_dentistry,null,null,,14,2,38.0,null,null,null,null,null,null,null,false,null
Aligarh,Uttar Pradesh,pediatric_surgery,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Namakkal,Tamil Nadu,gi_hpb_surgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Cuttack,Odisha,gastroenterology,null,null,,7,1,21.0,null,null,null,null,null,null,null,false,null
Dakshina Kannada,Karnataka,critical_care_medicine,null,null,,6,0,17.0,null,null,null,null,null,null,null,false,null
Darjiling,West Bengal,reproductive_endocrinology_infertility,null,null,,7,0,19.0,null,null,null,null,null,null,null,false,null
Salem,Tamil Nadu,otolaryngology,null,null,,15,1,44.0,null,null,null,null,null,null,null,false,null
Pune,Maharashtra,cosmetic_dentistry,null,null,,54,0,153.0,null,null,null,null,null,null,null,false,null
Anand,Gujarat,ophthalmology,null,null,,9,0,27.0,null,null,null,null,null,null,null,false,null
Bangalore Rural,Karnataka,cardiothoracic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ahmadabad,Gujarat,sleep_medicine,null,null,,12,0,35.0,null,null,null,null,null,null,null,false,null
Erode,Tamil Nadu,transplant_surgery,null,null,,4,0,11.0,null,null,null,null,null,null,null,false,null
Jaipur,Rajasthan,oculoplasty_orbit,null,null,,12,0,35.0,null,null,null,null,null,null,null,false,null
Jind,Haryana,reproductive_endocrinology_infertility,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Indore,Madhya Pradesh,ophthalmology,null,null,,24,1,68.0,null,null,null,null,null,null,null,false,null
Ahmadabad,Gujarat,orthopedic_surgery,null,null,,86,2,249.0,null,null,null,null,null,null,null,false,null
Sambalpur,Odisha,orthodontics,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Uttar Dinajpur,West Bengal,otolaryngology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Nashik,Maharashtra,maternal_fetal_medicine,null,null,,7,1,18.0,null,null,null,null,null,null,null,false,null
East Godavari,Andhra Pradesh,orthopedic_surgery,null,null,,14,1,38.0,null,null,null,null,null,null,null,false,null
Panipat,Haryana,surgical_oncology,null,null,,4,1,12.0,null,null,null,null,null,null,null,false,null
Banas Kantha,Gujarat,neurology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Ganjam,Odisha,ophthalmology,null,null,,3,1,8.0,null,null,null,null,null,null,null,false,null
Durg,Chhattisgarh,gastroenterology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Vadodara,Gujarat,nuclear_medicine,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Sahibzada Ajit Singh Nagar,Punjab,neurology,null,null,,13,1,39.0,null,null,null,null,null,null,null,false,null
Shahdara,NCT of Delhi,pathology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
East Godavari,Andhra Pradesh,pediatric_surgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Thane,Maharashtra,gastroenterology,null,null,,63,2,188.0,null,null,null,null,null,null,null,false,null
Krishna,Andhra Pradesh,pulmonology,null,null,,12,0,36.0,null,null,null,null,null,null,null,false,null
Kolhapur,Maharashtra,radiology,null,null,,10,1,28.0,null,null,null,null,null,null,null,false,null
Faridabad,Haryana,pathology,null,null,,12,0,34.0,null,null,null,null,null,null,null,false,null
Mumbai,Maharashtra,refractive_surgery,null,null,,9,1,25.0,null,null,null,null,null,null,null,false,null
Kanniyakumari,Tamil Nadu,plastic_reconstructive_surgery,null,null,,8,0,23.0,null,null,null,null,null,null,null,false,null
Nashik,Maharashtra,general_surgery,null,null,,42,2,123.0,null,null,null,null,null,null,null,false,null
Amritsar,Punjab,urology,null,null,,28,0,83.0,null,null,null,null,null,null,null,false,null
Chennai,Tamil Nadu,andrology_sexual_medicine,null,null,,13,0,35.0,null,null,null,null,null,null,null,false,null
Thiruvananthapuram,Kerala,general_surgery,null,null,,22,6,65.0,null,null,null,null,null,null,null,false,null
Dhule,Maharashtra,retina_vitreoretinal,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kolhapur,Maharashtra,bariatric_metabolic_surgery,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Bareilly,Uttar Pradesh,otolaryngology,null,null,,17,0,49.0,null,null,null,null,null,null,null,false,null
Thiruvallur,Tamil Nadu,infectious_diseases,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Medchal-Malkajgiri,Telangana,general_dentistry,null,null,,42,0,118.0,null,null,null,null,null,null,null,false,null
Vadodara,Gujarat,prosthodontics,null,null,,16,0,42.0,null,null,null,null,null,null,null,false,null
Pune,Maharashtra,pain_medicine,null,null,,16,1,46.0,null,null,null,null,null,null,null,false,null
Bijapur,Karnataka,ophthalmology,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Bangalore,Karnataka,pain_medicine,null,null,,6,0,17.0,null,null,null,null,null,null,null,false,null
Raigarh,Maharashtra,cosmetic_dentistry,null,null,,5,0,15.0,null,null,null,null,null,null,null,false,null
Dakshina Kannada,Karnataka,reproductive_endocrinology_infertility,null,null,,5,0,14.0,null,null,null,null,null,null,null,false,null
Mumbai Suburban,Maharashtra,maternal_fetal_medicine,null,null,,18,0,49.0,null,null,null,null,null,null,null,false,null
Kolhapur,Maharashtra,pathology,null,null,,6,1,17.0,null,null,null,null,null,null,null,false,null
Dindigul,Tamil Nadu,refractive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Solapur,Maharashtra,pathology,null,null,,7,1,20.0,null,null,null,null,null,null,null,false,null
Gorakhpur,Uttar Pradesh,pathology,null,null,,7,1,20.0,null,null,null,null,null,null,null,false,null
Ujjain,Madhya Pradesh,otolaryngology,null,null,,5,0,14.0,null,null,null,null,null,null,null,false,null
Gorakhpur,Uttar Pradesh,refractive_surgery,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
South East,NCT of Delhi,pediatric_orthopedic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Vadodara,Gujarat,rheumatology,null,null,,8,0,24.0,null,null,null,null,null,null,null,false,null
Madurai,Tamil Nadu,neurology,null,null,,18,1,52.0,null,null,null,null,null,null,null,false,null
Tumkur,Karnataka,neurosurgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Kollam,Kerala,family_medicine,null,null,,15,1,39.0,null,null,null,null,null,null,null,false,null
Dehradun,Uttarakhand,orthodontics,null,null,,14,1,38.0,null,null,null,null,null,null,null,false,null
Kottayam,Kerala,reproductive_endocrinology_infertility,null,null,,5,0,14.0,null,null,null,null,null,null,null,false,null
Saharanpur,Uttar Pradesh,gastroenterology,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Kamrup,Assam,radiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chennai,Tamil Nadu,dental_implantology,null,null,,15,0,44.0,null,null,null,null,null,null,null,false,null
Ranchi,Jharkhand,pediatric_cardiology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
West,NCT of Delhi,urology,null,null,,17,3,51.0,null,null,null,null,null,null,null,false,null
Kasaragod,Kerala,dermatology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Thrissur,Kerala,infectious_diseases,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Bangalore,Karnataka,pediatric_neurosurgery,null,null,,5,1,15.0,null,null,null,null,null,null,null,false,null
Ramanagara,Karnataka,otolaryngology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Tirunelveli,Tamil Nadu,oral_maxillofacial_surgery,null,null,,3,0,7.0,null,null,null,null,null,null,null,false,null
Indore,Madhya Pradesh,surgical_oncology,null,null,,9,1,27.0,null,null,null,null,null,null,null,false,null
Dehradun,Uttarakhand,pediatric_cardiology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,otolaryngology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Shimoga,Karnataka,neurosurgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Kanniyakumari,Tamil Nadu,pathology,null,null,,6,1,18.0,null,null,null,null,null,null,null,false,null
Dakshina Kannada,Karnataka,pulmonology,null,null,,5,0,15.0,null,null,null,null,null,null,null,false,null
Patna,Bihar,cosmetic_dentistry,null,null,,12,0,36.0,null,null,null,null,null,null,null,false,null
South,NCT of Delhi,family_medicine,null,null,,42,0,102.0,null,null,null,null,null,null,null,false,null
Rajkot,Gujarat,maternal_fetal_medicine,null,null,,3,0,7.0,null,null,null,null,null,null,null,false,null
Uttar Dinajpur,West Bengal,neurology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chennai,Tamil Nadu,general_surgery,null,null,,99,5,293.0,null,null,null,null,null,null,null,false,null
Thoothukkudi,Tamil Nadu,general_dentistry,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Gurgaon,Haryana,pediatric_dermatology,null,null,,4,0,11.0,null,null,null,null,null,null,null,false,null
Mainpuri,Uttar Pradesh,neurology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Rajkot,Gujarat,anesthesiology,null,null,,6,1,18.0,null,null,null,null,null,null,null,false,null
Nuapada,Odisha,family_medicine,null,null,,1,1,2.0,null,null,null,null,null,null,null,false,null
Bathinda,Punjab,pathology,null,null,,5,0,13.0,null,null,null,null,null,null,null,false,null
Chandigarh,Chandigarh,emergency_medicine,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Madurai,Tamil Nadu,radiology,null,null,,13,1,38.0,null,null,null,null,null,null,null,false,null
Meerut,Uttar Pradesh,orthopedic_surgery,null,null,,8,1,20.0,null,null,null,null,null,null,null,false,null
Coimbatore,Tamil Nadu,emergency_medicine,null,null,,24,1,68.0,null,null,null,null,null,null,null,false,null
Shahid Bhagat Singh Nagar,Punjab,otolaryngology,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Krishna,Andhra Pradesh,family_medicine,null,null,,22,0,48.0,null,null,null,null,null,null,null,false,null
Vaishali,Bihar,nephrology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Murshidabad,West Bengal,vascular_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kota,Rajasthan,gastroenterology,null,null,,11,2,33.0,null,null,null,null,null,null,null,false,null
Paschim Barddhaman,West Bengal,pediatric_cardiology,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Gautam Buddha Nagar,Uttar Pradesh,orthopedic_surgery,null,null,,32,1,92.0,null,null,null,null,null,null,null,false,null
Thane,Maharashtra,family_medicine,null,null,,137,0,334.0,null,null,null,null,null,null,null,false,null
Dehradun,Uttarakhand,pulmonology,null,null,,16,2,48.0,null,null,null,null,null,null,null,false,null
Jalna,Maharashtra,oculoplasty_orbit,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bankura,West Bengal,geriatric_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
East Godavari,Andhra Pradesh,maternal_fetal_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Coimbatore,Tamil Nadu,general_surgery,null,null,,32,1,96.0,null,null,null,null,null,null,null,false,null
Surat,Gujarat,pediatric_cardiology,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Puducherry,Puducherry,urology,null,null,,5,0,15.0,null,null,null,null,null,null,null,false,null
Pune,Maharashtra,otolaryngology,null,null,,80,4,234.0,null,null,null,null,null,null,null,false,null
Dehradun,Uttarakhand,pediatric_dentistry,null,null,,10,0,28.0,null,null,null,null,null,null,null,false,null
Agra,Uttar Pradesh,surgical_oncology,null,null,,10,0,30.0,null,null,null,null,null,null,null,false,null
Mysore,Karnataka,pulmonology,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Krishna,Andhra Pradesh,anesthesiology,null,null,,8,0,24.0,null,null,null,null,null,null,null,false,null
Bharuch,Gujarat,gastroenterology,null,null,,9,0,27.0,null,null,null,null,null,null,null,false,null
Ghaziabad,Uttar Pradesh,ophthalmology,null,null,,19,0,56.0,null,null,null,null,null,null,null,false,null
Hisar,Haryana,emergency_medicine,null,null,,9,0,25.0,null,null,null,null,null,null,null,false,null
Kolkata,West Bengal,pediatric_dermatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dehradun,Uttarakhand,uveitis,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sangrur,Punjab,cosmetic_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Deoria,Uttar Pradesh,urology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
North West,NCT of Delhi,family_medicine,null,null,,28,1,66.0,null,null,null,null,null,null,null,false,null
Kurnool,Andhra Pradesh,laboratory_medicine,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Khordha,Odisha,pathology,null,null,,18,4,49.0,null,null,null,null,null,null,null,false,null
Amravati,Maharashtra,radiology,null,null,,9,3,24.0,null,null,null,null,null,null,null,false,null
Hingoli,Maharashtra,physical_medicine_rehab,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Hazaribagh,Jharkhand,family_medicine,null,null,,5,0,10.0,null,null,null,null,null,null,null,false,null
Jalandhar,Punjab,pediatric_emergency_medicine,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Kollam,Kerala,geriatric_medicine,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Rajkot,Gujarat,periodontics,null,null,,5,0,15.0,null,null,null,null,null,null,null,false,null
Jalandhar,Punjab,ophthalmology,null,null,,25,0,72.0,null,null,null,null,null,null,null,false,null
Mumbai,Maharashtra,colorectal_surgery,null,null,,12,1,32.0,null,null,null,null,null,null,null,false,null
Ernakulam,Kerala,hematology,null,null,,4,0,11.0,null,null,null,null,null,null,null,false,null
Amravati,Maharashtra,radiation_oncology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Pune,Maharashtra,periodontics,null,null,,28,0,82.0,null,null,null,null,null,null,null,false,null
Raigarh,Maharashtra,radiology,null,null,,20,1,59.0,null,null,null,null,null,null,null,false,null
Chikkaballapura,Karnataka,radiology,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Firozpur,Punjab,neurology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Lucknow,Uttar Pradesh,sports_medicine,null,null,,5,0,14.0,null,null,null,null,null,null,null,false,null
Kheda,Gujarat,general_dentistry,null,null,,6,0,17.0,null,null,null,null,null,null,null,false,null
Cuttack,Odisha,orthopedic_oncology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
South East,NCT of Delhi,cosmetic_dentistry,null,null,,12,0,35.0,null,null,null,null,null,null,null,false,null
Panchkula,Haryana,orthodontics,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Amritsar,Punjab,pediatric_neurology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
